INCOME,INCOME,SAVING,SAVINGS,DEBT,DEBT,CREDIT_SCORE,MAX,AVG,MIN,INCOMEMAIN,SAVINGMAIN,DEBTMAIN,CREDITS
0.144293711,95536,0.053900888,156952,0.026296196,156952,627,,,,-0.039381144,-0.08799782,-0.106183011,0.080576
0.259413316,171756,0.010724406,31228,0.109873974,655796,582,,,,0.075738462,-0.131174302,-0.022605233,-0.009424
0.396560005,262560,0.339867638,989648,0.365455499,2181265,604,,,,0.212885151,0.19796893,0.232976292,0.034576
0.141544856,93716,0.049738947,144833,0.11847412,707127,579,,,,-0.042129998,-0.092159761,-0.014005087,-0.015424
0,0,0.000760338,2214,0.00593504,35424,496,,,,-0.183674854,-0.14113837,-0.126544167,-0.181424
0.088316765,58474,0.032129946,93558,0.045065694,268980,621,,,,-0.09535809,-0.109768762,-0.087413514,0.068576
0.187500566,124143,0.158906514,462714,0.268499084,1602569,538,,,,0.003825712,0.017007807,0.136019876,-0.097424
0.240003685,158905,0.406806227,1184564,0.208146439,1242347,552,,,,0.056328831,0.264907519,0.075667232,-0.069424
0,0,0.009735005,28347,0.015356146,91655,659,,,,-0.183674854,-0.132163703,-0.117123061,0.144576
0.415758185,275271,0.302509768,880867,0.365883068,2183817,573,,,,0.232083331,0.16061106,0.233403861,-0.027424
0.115044087,76170,0.227579045,662679,0.007657046,45702,587,,,,-0.068630767,0.085680337,-0.124822161,0.000576
0,0,0.011575064,33705,0.00228562,13642,408,,,,-0.183674854,-0.130323644,-0.130193587,-0.357424
0.037648733,24927,0.007704346,22434,0.00626443,37390,634,,,,-0.146026122,-0.134194362,-0.126214777,0.094576
0.056167251,37188,0.186459665,542945,0.009968971,59501,594,,,,-0.127507603,0.044560957,-0.122510236,0.014576
0.25997819,172130,0.053739479,156482,0.041947887,250371,605,,,,0.076303336,-0.088159229,-0.09053132,0.036576
0.050520017,33449,0.110276479,321110,0.010087424,60208,655,,,,-0.133154838,-0.031622228,-0.122391783,0.136576
0.077576598,51363,0.019403042,56499,0.061099048,364677,499,,,,-0.106098256,-0.122495666,-0.071380159,-0.175424
0.052010742,34436,0.150511889,438270,0.009965453,59480,596,,,,-0.131664113,0.008613181,-0.122513754,0.018576
0.052746287,34923,0.007632227,22224,0.045212796,269858,593,,,,-0.130928568,-0.134266481,-0.087266411,0.012576
0.394490812,261190,0.164447297,478848,0.477718468,2851320,578,,,,0.210815958,0.022548589,0.34523926,-0.017424
0,0,0.020883194,60809,0.018278597,109098,513,,,,-0.183674854,-0.121015514,-0.11420061,-0.147424
0.262739128,173958,0.08363752,243541,0.230248868,1374268,543,,,,0.079064273,-0.058261188,0.097769661,-0.087424
0.272228717,180241,0.211487972,615824,0.296948373,1772372,530,,,,0.088553862,0.069589264,0.164469166,-0.113424
0.017696883,11717,0.00057489,1674,0,0,606,,,,-0.165977971,-0.141323818,-0.132479207,0.038576
0,0,0.001686893,4912,0.004279884,25545,534,,,,-0.183674854,-0.140211815,-0.128199323,-0.105424
0.004910179,3251,0.00013943,406,0,0,614,,,,-0.178764675,-0.141759278,-0.132479207,0.054576
0.090932707,60206,0.22179924,645849,0.011921181,71153,585,,,,-0.092742147,0.079900532,-0.120558026,-0.003424
0.028054929,18575,0.004639298,13509,0.009336161,55724,634,,,,-0.155619926,-0.13725941,-0.123143046,0.094576
0.216647485,143441,0.066854107,194670,0.25062527,1495887,562,,,,0.032972631,-0.075044601,0.118146063,-0.049424
0.193912043,128388,0.052107877,151731,0.123196149,735311,570,,,,0.010237188,-0.08979083,-0.009283058,-0.033424
0.361361076,239255,0.214894382,625743,0.129506653,772976,697,,,,0.177686221,0.072995674,-0.002972554,0.220576
0.087993548,58260,0.09170246,267025,0.039044201,233040,606,,,,-0.095681307,-0.050196248,-0.093435006,0.038576
0.235490731,155917,0.133863784,389793,0.074014596,441765,620,,,,0.051815877,-0.008034924,-0.058464611,0.066576
0.632722846,418922,0.43160238,1256767,0.415725913,2481310,684,,,,0.449047992,0.289703672,0.283246706,0.194576
0.218370805,144582,0.018055451,52575,0.092490391,552040,614,,,,0.034695951,-0.123843257,-0.039988816,0.054576
0,0,0.005430544,15813,0.002472766,14759,551,,,,-0.183674854,-0.136468164,-0.130006441,-0.071424
0.088185363,58387,0.286735331,834934,0.014673409,87580,613,,,,-0.095489491,0.144836623,-0.117805798,0.052576
0.205698889,136192,0.152006808,442623,0.15402103,919293,566,,,,0.022024034,0.0101081,0.021541823,-0.041424
0.082725414,54772,0.018809951,54772,0.041712322,248965,621,,,,-0.100949441,-0.123088757,-0.090766885,0.068576
0.038358602,25397,0.004360782,12698,0.115738311,690798,361,,,,-0.145316253,-0.137537926,-0.016740896,-0.451424
0.019015427,12590,0.001297108,3777,0,0,677,,,,-0.164659428,-0.1406016,-0.132479207,0.180576
0.026236456,17371,0.0444104,129317,0.004203819,25091,643,,,,-0.157438398,-0.097488308,-0.128275388,0.112576
0.013840935,9164,0.001573563,4582,0,0,626,,,,-0.169833919,-0.140325145,-0.132479207,0.078576
0.03830876,25364,0.047511851,138348,0.005022099,29975,653,,,,-0.145366095,-0.094386857,-0.127457108,0.132576
0.283406888,187642,0.064440532,187642,0.205777047,1228205,577,,,,0.099732034,-0.077458176,0.07329784,-0.019424
0.204037493,135092,0.125262761,364748,0.248970784,1486012,500,,,,0.020362639,-0.016635946,0.116491577,-0.173424
0.065332113,43256,0.089130567,259536,0.013769682,82186,612,,,,-0.118342741,-0.052768141,-0.118709525,0.050576
0.033526961,22198,0.001524797,4440,0.081448643,486136,455,,,,-0.150147893,-0.140373911,-0.051030564,-0.263424
0.031628439,20941,0.090220934,262711,0.004146352,24748,595,,,,-0.152046415,-0.051677774,-0.128332855,0.016576
0.009750881,6456,0.000886718,2582,0,0,664,,,,-0.173923973,-0.14101199,-0.132479207,0.154576
0.248682211,164651,0.152671331,444558,0.518618877,3095439,467,,,,0.065007357,0.010772623,0.38613967,-0.239424
0.040186137,26607,0.005814834,16932,0.103339465,616794,386,,,,-0.143488718,-0.136083874,-0.029139742,-0.401424
0,0,0.001890886,5506,0.00050732,3028,546,,,,-0.183674854,-0.140007822,-0.131971887,-0.081424
0.149466692,98961,0.07842814,228372,0.168353321,1004837,550,,,,-0.034208162,-0.063470567,0.035874114,-0.073424
0.077265464,51157,0.012297969,35810,0.05742567,342752,559,,,,-0.106409391,-0.129600739,-0.075053538,-0.055424
0.112944688,74780,0.063215199,184074,0.079991857,477441,608,,,,-0.070730167,-0.078683508,-0.05248735,0.042576
0.006699955,4436,0.000913848,2661,0,0,635,,,,-0.176974899,-0.14098486,-0.132479207,0.096576
0.188027682,124492,0.196665502,572663,0.319123684,1904728,515,,,,0.004352828,0.054766795,0.186644476,-0.143424
0.087389404,57860,0.200510807,583860,0.002643827,15780,632,,,,-0.09628545,0.058612099,-0.12983538,0.090576
0.168093956,111294,0.045170051,131529,0.030512413,182117,616,,,,-0.015580898,-0.096728657,-0.101966794,0.058576
0.087892354,58193,0.005995474,17458,0.052649021,314242,606,,,,-0.095782501,-0.135903233,-0.079830186,0.038576
0.024436107,16179,0.085814477,249880,0.005421521,32359,619,,,,-0.159238747,-0.056084231,-0.127057686,0.064576
0.094781104,62754,0.015085875,43928,0.008411157,50203,650,,,,-0.088893751,-0.126812833,-0.12406805,0.126576
0.027230272,18029,0.00056287,1639,0,0,633,,,,-0.156444582,-0.141335838,-0.132479207,0.092576
0.296087867,196038,0.235633682,686133,0.333921912,1993053,587,,,,0.112413012,0.093734974,0.201442705,0.000576
0.305760209,202442,0.176482204,513892,0.080881008,482748,688,,,,0.122085355,0.034583496,-0.051598199,0.202576
0.347458216,230050,0.189610912,552121,0.210703479,1257609,648,,,,0.163783362,0.047712205,0.078224272,0.122576
0.022277803,14750,0.005065486,14750,0.065076852,388419,423,,,,-0.161397051,-0.136833222,-0.067402355,-0.327424
0.379545805,251295,0.455038578,1325010,0.612402867,3655200,453,,,,0.19587095,0.313139871,0.47992366,-0.267424
0.063620876,42123,0.073776479,214827,0.00423448,25274,655,,,,-0.120053979,-0.068122229,-0.128244727,0.136576
0.166159186,110013,0.143567537,418049,0.270948896,1617191,518,,,,-0.017515668,0.00166883,0.138469689,-0.137424
0.022937831,15187,0.001042975,3037,0,0,659,,,,-0.160737024,-0.140855733,-0.132479207,0.144576
0.069636638,46106,0.160098191,466184,0.013732823,81966,605,,,,-0.114038217,0.018199484,-0.118746384,0.036576
0.203566261,134780,0.063117667,183790,0.071849774,428844,618,,,,0.019891407,-0.078781041,-0.060629433,0.062576
0.029134836,19290,0.067449258,196403,0.002938033,17536,637,,,,-0.154540018,-0.074449449,-0.129541175,0.100576
0.024124973,15973,0.047175296,137368,0.000802866,4792,655,,,,-0.159549881,-0.094723411,-0.131676341,0.136576
0.174085553,115261,0.108854022,316968,0.056324242,336178,577,,,,-0.009589302,-0.033044685,-0.076154965,-0.019424
0.015840651,10488,0.001350682,3933,0,0,629,,,,-0.167834203,-0.140548026,-0.132479207,0.084576
0.124569925,82477,0.101968053,296917,0.029018768,173202,585,,,,-0.059104929,-0.039930655,-0.103460439,-0.003424
0.267795811,177306,0.187747157,546694,0.2772594,1654856,593,,,,0.084120957,0.045848449,0.144780193,0.012576
0.194627953,128862,0.039828797,115976,0.017271999,103090,655,,,,0.010953099,-0.102069911,-0.115207208,0.136576
0.064721928,42852,0.08829811,257112,0.024530126,146411,639,,,,-0.118952927,-0.053600598,-0.107949081,0.104576
0.067362036,44600,0.009747024,28382,0.033285751,198670,590,,,,-0.116312818,-0.132151683,-0.099193456,0.006576
0.089358913,59164,0.022349953,65080,0.063440125,378650,614,,,,-0.094315942,-0.119548755,-0.069039082,0.054576
0,0,0.00268694,7824,0.002916587,17408,594,,,,-0.183674854,-0.139211768,-0.12956262,0.014576
0.221743438,146815,0.197094437,573912,0.131933512,787461,571,,,,0.038068584,0.05519573,-0.000545695,-0.031424
0.176752848,117027,0.044208811,128730,0.052939038,315973,621,,,,-0.006922007,-0.097689897,-0.079540169,0.068576
0.358276921,237213,0.318451108,927286,0.4371766,2609341,505,,,,0.174602067,0.176552401,0.304697393,-0.163424
0,0,0.010678387,31094,0.000126998,758,621,,,,-0.183674854,-0.131220321,-0.13235221,0.068576
0.376798461,249476,0.140752844,409853,0.214960577,1283018,606,,,,0.193123606,-0.001145863,0.08248137,0.038576
0.035739638,23663,0.047133055,137245,0.007136155,42593,643,,,,-0.147935216,-0.094765652,-0.125343052,0.112576
0.478102807,316549,0.851563071,2479635,0.472900603,2822564,505,,,,0.294427953,0.709664364,0.340421396,-0.163424
0.054676526,36201,0.110507946,321784,0.010782559,64357,620,,,,-0.128998328,-0.031390762,-0.121696648,0.066576
0.136837065,90599,0.326694628,951290,0.015179221,90599,617,,,,-0.046837789,0.18479592,-0.117299986,0.060576
0.314701538,208362,0.450804519,1312681,0.373532408,2229473,565,,,,0.131026684,0.308905812,0.241053201,-0.043424
0.386141545,255662,0.271382273,790228,0.315416629,1882602,557,,,,0.202466691,0.129483565,0.182937422,-0.059424
0.218577725,144719,0.234945119,684128,0.180748146,1078817,570,,,,0.03490287,0.093046412,0.048268939,-0.033424
0.123571577,81816,0.094509597,275199,0.143307331,855347,532,,,,-0.060103277,-0.04738911,0.010828124,-0.109424
0.470715639,311658,0.267576119,779145,0.767576592,4581373,477,,,,0.287040784,0.125677411,0.635097385,-0.219424
0.481798657,318996,0.617465519,1797975,0.578182561,3450952,562,,,,0.298123803,0.475566812,0.445703354,-0.049424
0.013727658,9089,0.001734285,5050,0.00609119,36356,559,,,,-0.169947196,-0.140164423,-0.126388017,-0.055424
0,0,0.020468683,59602,0.016643043,99336,575,,,,-0.183674854,-0.121430025,-0.115836164,-0.023424
0.144153247,95443,0.08343284,242945,0.013083259,78089,609,,,,-0.039521607,-0.058465868,-0.119395948,0.044576
0.250035493,165547,0.242915275,707336,0.065558203,391292,596,,,,0.066360639,0.101016567,-0.066921004,0.018576
0,0,0.002163563,6300,0.001707597,10192,677,,,,-0.183674854,-0.139735144,-0.13077161,0.180576
0.008248074,5461,0.001312905,3823,0.004483281,26759,632,,,,-0.175426781,-0.140585803,-0.127995926,0.090576
0.315367606,208803,0.225367059,656238,0.317350074,1894142,624,,,,0.131692752,0.083468351,0.184870867,0.074576
0.260839095,172700,0.108733481,316617,0.074748099,446143,643,,,,0.077164241,-0.033165227,-0.057731108,0.112576
0.006243826,4134,0.000202963,591,0,0,678,,,,-0.177431028,-0.141695745,-0.132479207,0.182576
0.024334913,16112,0.052313244,152329,0.000981634,5859,607,,,,-0.159339941,-0.089585464,-0.131497573,0.040576
0.608806302,403087,0.173036644,503859,0.337672025,2015436,614,,,,0.425131448,0.031137936,0.205192818,0.054576
0.280715427,185860,0.485096998,1412536,0.174381348,1040816,551,,,,0.097040573,0.34319829,0.041902141,-0.071424
0.025695747,17013,0.005842651,17013,0.039271557,234397,464,,,,-0.157979107,-0.136056057,-0.09320765,-0.245424
0.173260896,114715,0.019698042,57358,0.084566617,504746,570,,,,-0.010413958,-0.122200666,-0.04791259,-0.033424
0.089887539,59514,0.047008393,136882,0.080766241,482063,561,,,,-0.093787316,-0.094890315,-0.051712966,-0.051424
0.110346869,73060,0.2960675,862108,0.004896274,29224,655,,,,-0.073327985,0.154168793,-0.127582933,0.136576
0.150916637,99921,0.078434322,228390,0.110012365,656622,621,,,,-0.032758217,-0.063464386,-0.022466842,0.068576
0.115947282,76768,0.061515944,179126,0.098608724,588558,564,,,,-0.067727572,-0.080382764,-0.033870483,-0.045424
0,0,0.000653533,1903,0.004555492,27190,672,,,,-0.183674854,-0.141245174,-0.127923715,0.170576
0.351937942,233016,0.114318565,332880,0.111543372,665760,633,,,,0.168263088,-0.027580143,-0.020935835,0.092576
0.601157842,398023,0.341725555,995058,0.350101363,2089622,657,,,,0.417482987,0.199826847,0.217622156,0.140576
0.116380756,77055,0.037047416,107877,0.021947117,130994,575,,,,-0.067294099,-0.104851292,-0.11053209,-0.023424
0.397729023,263334,0.211014735,614446,0.12059404,719780,647,,,,0.214054169,0.069116027,-0.011885167,0.120576
0.193307899,127988,0.163828793,477047,0.290462452,1733660,522,,,,0.009633045,0.021930085,0.157983245,-0.129424
0.076886364,50906,0.029719805,86540,0.055438108,330889,600,,,,-0.106788491,-0.112178903,-0.077041099,0.026576
0.018130356,12004,0.036689913,106836,0.000804541,4802,599,,,,-0.165544498,-0.105208795,-0.131674666,0.024576
0.050307056,33308,0.080071075,233156,0.017756198,105980,663,,,,-0.133367798,-0.061827633,-0.114723009,0.152576
0.073657215,48768,0.262387688,764037,0.001815663,10837,655,,,,-0.110017639,0.12048898,-0.130663545,0.136576
0.017588137,11645,0.001199919,3494,0.003707055,22126,610,,,,-0.166086717,-0.140698789,-0.128772153,0.046576
0.198308699,131299,0.045091064,131299,0.239981101,1432356,536,,,,0.014633845,-0.096807644,0.107501894,-0.101424
0.284335759,188257,0.124685124,363066,0.072093884,430301,637,,,,0.100660905,-0.017213584,-0.060385323,0.100576
0.435439681,288302,0.332388921,967871,0.489930001,2924206,528,,,,0.251764826,0.190490213,0.357450793,-0.117424
0.305775313,202452,0.125148058,364414,0.230651977,1376674,527,,,,0.122100459,-0.01675065,0.098172769,-0.119424
0.122174495,80891,0.305577907,889801,0.010842205,64713,607,,,,-0.061500359,0.163679199,-0.121637002,0.040576
0.032338308,21411,0.091912978,267638,0.006457104,38540,643,,,,-0.151336546,-0.04998573,-0.126022103,0.112576
0.029787311,19722,0.000615757,1793,0,0,615,,,,-0.153887543,-0.141282951,-0.132479207,0.056576
0.168003335,111234,0.048618702,141571,0.0288018,171907,626,,,,-0.015671519,-0.093280006,-0.103677407,0.078576
0.715848505,473959,0.41854682,1218751,0.226881256,1354168,800,,,,0.532173651,0.276648113,0.094402049,0.426576
0.270192752,178893,0.534492522,1556369,0.497539465,2969624,488,,,,0.086517898,0.392593815,0.365060258,-0.197424
0.014809075,9805,0.002805764,8170,0,0,664,,,,-0.168865779,-0.139092944,-0.132479207,0.154576
0.608552562,402919,0.128487844,374139,0.356818327,2129713,563,,,,0.424877708,-0.013410863,0.224339119,-0.047424
0.017680269,11706,0.004020107,11706,0.005148091,30727,663,,,,-0.165994585,-0.137878601,-0.127331116,0.152576
0.348334224,230630,0.176685167,514483,0.231842872,1383782,627,,,,0.16465937,0.034786459,0.099363664,0.080576
0.096558797,63931,0.23053145,671276,0.010711186,63931,616,,,,-0.087116058,0.088632742,-0.121768021,0.058576
0.415965105,275408,0.654188744,1904908,0.745974111,4452436,557,,,,0.23229025,0.512290037,0.613494904,-0.059424
0.047858763,31687,0.133849017,389750,0.010617865,63374,644,,,,-0.135816091,-0.008049691,-0.121861342,0.114576
0.137892807,91298,0.03448926,100428,0.111663165,666475,588,,,,-0.045782048,-0.107409448,-0.020816042,0.002576
0.039030712,25842,0.050289454,146436,0.007697089,45941,605,,,,-0.144644143,-0.091609254,-0.124782118,0.036576
0.274340199,181639,0.187136551,544916,0.273890615,1634749,616,,,,0.090665345,0.045237844,0.141411407,0.058576
0.031484955,20846,0.092270481,268679,0.003880629,23162,584,,,,-0.152189899,-0.049628227,-0.128598578,-0.005424
0.032617725,21596,0.000741793,2160,0.010131153,60469,624,,,,-0.151057129,-0.141156915,-0.122348054,0.074576
0.064416835,42650,0.090545469,263656,0.007145705,42650,614,,,,-0.119258019,-0.051353239,-0.125333502,0.054576
0.197440243,130724,0.056117338,163406,0.222669729,1329031,551,,,,0.013765388,-0.08578137,0.090190522,-0.071424
0.023590306,15619,0.042423356,123531,0.000951644,5680,625,,,,-0.160084548,-0.099475352,-0.131527563,0.076576
0.193351699,128017,0.0879279,256034,0.180166102,1075343,575,,,,0.009676845,-0.053970807,0.047686895,-0.023424
0.212568004,140740,0.026363534,76767,0.156484749,933998,578,,,,0.02889315,-0.115535174,0.024005541,-0.017424
0.080339046,53192,0.023249033,67698,0.021874571,130561,645,,,,-0.103335809,-0.118649674,-0.110604636,0.116576
0.108336581,71729,0.027096742,78902,0.039658414,236706,635,,,,-0.075338274,-0.114801966,-0.092820794,0.096576
0.178216386,117996,0.127801686,372141,0.031935188,190609,639,,,,-0.005458468,-0.014097022,-0.100544019,0.104576
0.049915873,33049,0.14073739,409808,0.000553729,3305,686,,,,-0.133758981,-0.001161317,-0.131925478,0.198576
0.118193187,78255,0.016124728,46953,0.123244066,735597,495,,,,-0.065481667,-0.125773979,-0.009235141,-0.183424
0.159394285,105534,0.355179141,1034233,0.208641361,1245301,516,,,,-0.024280569,0.213280434,0.076162154,-0.141424
0.06922733,45835,0.003148156,9167,0.04070053,242926,562,,,,-0.114447524,-0.138750551,-0.091778677,-0.049424
0.759081037,502583,0.330813641,963284,0.18244234,1088929,603,,,,0.575406183,0.188914933,0.049963133,0.032576
0.306500285,202932,0.319419217,930105,0.492997376,2942514,513,,,,0.122825431,0.177520509,0.360518169,-0.147424
0.2539292,168125,0.086606753,252187,0.194829458,1162863,575,,,,0.070254346,-0.055291955,0.062350251,-0.023424
0.164447948,108880,0.037391869,108880,0.107628229,642392,596,,,,-0.019226906,-0.104506839,-0.024850978,0.018576
0.024304706,16092,0.005526359,16092,0.066204248,395148,382,,,,-0.159370148,-0.136372349,-0.066274959,-0.409424
0.11089513,73423,0.082849708,241247,0.104562864,624096,564,,,,-0.072779725,-0.059049,-0.027916343,-0.045424
0.040713252,26956,0.004207616,12252,0.084165519,502352,420,,,,-0.142961602,-0.137691092,-0.048313688,-0.333424
0.467773458,309710,0.354538658,1032368,0.246476405,1471124,630,,,,0.284098604,0.21263995,0.113997198,0.086576
0.272564017,180463,0.088535759,257804,0.14037801,837863,604,,,,0.088889162,-0.053362949,0.007898803,0.034576
0.02797639,18523,0.084109039,244914,0.006896402,41162,591,,,,-0.155698464,-0.057789668,-0.125582806,0.008576
0.026997677,17875,0.004092569,11917,0.038932618,232374,512,,,,-0.156677177,-0.137806139,-0.093546589,-0.149424
0,0,0.00409669,11929,0.003699515,22081,623,,,,-0.183674854,-0.137802018,-0.128779692,0.072576
0.2004519,132718,0.21546206,627396,0.214274321,1278922,512,,,,0.016777045,0.073563352,0.081795114,-0.149424
0.085072512,56326,0.260257437,757834,0.00085782,5120,645,,,,-0.098602342,0.118358729,-0.131621387,0.116576
0.305382619,202192,0.334561757,974198,0.055433249,330860,631,,,,0.121707765,0.192663049,-0.077045958,0.088576
0.025100665,16619,0.00126826,3693,0,0,607,,,,-0.158574189,-0.140630448,-0.132479207,0.040576
0.134776935,89235,0.380002081,1106514,0.026911246,160623,631,,,,-0.048897919,0.238103373,-0.105567961,0.088576
0.123480956,81756,0.045944126,133783,0.047319313,282431,615,,,,-0.060193898,-0.095954582,-0.085159894,0.056576
0.518258737,343136,0.40708646,1185380,0.219507357,1310156,650,,,,0.334583882,0.265187752,0.08702815,0.126576
0.010173782,6736,0.000385664,1123,0,0,658,,,,-0.173501072,-0.141513044,-0.132479207,0.142576
0.033164475,21958,0.086378034,251521,0.001672246,9981,611,,,,-0.150510379,-0.055520674,-0.130806961,0.048576
0,0,0.009452368,27524,0.016769035,100088,487,,,,-0.183674854,-0.13244634,-0.115710172,-0.199424
0.024744221,16383,0.004922965,14335,0.027448891,163832,462,,,,-0.158930634,-0.136975743,-0.105030316,-0.249424
0.203366894,134648,0.075667365,220333,0.086135321,514109,595,,,,0.019692039,-0.066231343,-0.046343886,0.016576
0.10497301,69502,0.054556482,158861,0.042419186,253184,621,,,,-0.078701844,-0.087342226,-0.090060021,0.068576
0.170847342,113117,0.296650632,863806,0.18262848,1090040,559,,,,-0.012827512,0.154751924,0.050149273,-0.055424
0.062039529,41076,0.124393558,362217,0.003128194,18671,640,,,,-0.121635325,-0.017505149,-0.129351013,0.106576
0.032483303,21507,0.117356826,341727,0.004804461,28676,584,,,,-0.151191551,-0.024541882,-0.127674746,-0.005424
0.050118261,33183,0.103828374,302334,0.0080305,47931,601,,,,-0.133556593,-0.038070334,-0.124448708,0.028576
0.083115086,55030,0.113390637,330178,0.00307324,18343,630,,,,-0.100559768,-0.028508071,-0.129405967,0.086576
0.315261881,208733,0.645151918,1878594,0.14942449,891858,622,,,,0.131587027,0.50325321,0.016945283,0.070576
0.138564917,91743,0.135478558,394495,0.212118212,1266053,496,,,,-0.045109938,-0.00642015,0.079639004,-0.181424
0.016870716,11170,0.000479418,1396,0.004444578,26528,587,,,,-0.166804138,-0.14141929,-0.128034629,0.000576
0.028790474,19062,0.050188488,146142,0.00603255,36006,650,,,,-0.15488438,-0.09171022,-0.126446657,0.126576
0.034717125,22986,0.12367134,360114,0.008130188,48526,554,,,,-0.14895773,-0.018227367,-0.12434902,-0.065424
0.273492888,181078,0.253926782,739400,0.293269969,1750417,559,,,,0.089818033,0.112028074,0.160790762,-0.055424
0.3567575,236207,0.092706971,269950,0.316597974,1889653,603,,,,0.173082645,-0.049191736,0.184118767,0.032576
0.038618383,25569,0.060588702,176426,0.004712312,28126,600,,,,-0.145056471,-0.081310006,-0.127766895,0.026576
0.122641196,81200,0.041828891,121800,0.12516126,747040,565,,,,-0.061033658,-0.100069817,-0.007317947,-0.043424
1,662094,0.308584573,898556,0.808197707,4823825,523,,,,0.816325146,0.166685865,0.6757185,-0.127424
0.269383439,140887,0.104831855,305256,0.057044509,340477,673,,,,0.029115172,-0.037066853,-0.075434698,0.172576
0.115489925,60401,0.014520257,42281,0.066790481,398647,575,,,,-0.092447627,-0.12737845,-0.065688726,-0.023424
0.06826986,35705,0.014714291,42846,0.036490847,217800,554,,,,-0.129747466,-0.127184417,-0.09598836,-0.065424
0.294284108,153910,0.043245853,125926,0.117211349,699590,591,,,,0.048784585,-0.098652855,-0.015267858,0.008576
0.690172811,360959,0.286065313,832983,0.441941353,2637780,646,,,,0.361503021,0.144166605,0.309462146,0.118576
0.097298651,50887,0.141395045,411723,0.003100214,18504,661,,,,-0.106817188,-0.000503663,-0.129378993,0.148576
0.015969468,8352,0.001638813,4772,0,0,638,,,,-0.171060331,-0.140259894,-0.132479207,0.102576
0.816504078,427030,0.327146572,952606,0.352226143,2102304,559,,,,0.461293987,0.185247865,0.219746936,-0.055424
0.355397153,185872,0.191497677,557615,0.080448747,480168,620,,,,0.097058697,0.049598969,-0.05203046,0.066576
0.309318582,161773,0.177781029,517674,0.466187494,2782496,520,,,,0.060660542,0.035882321,0.333708287,-0.133424
0.809295638,423260,0.424890525,1237223,0.485490113,2897706,522,,,,0.455599931,0.282991818,0.353010906,-0.129424
0.471604098,246648,0.259760504,756387,0.08264825,493296,623,,,,0.188852309,0.117861796,-0.049830957,0.072576
0.017239072,9016,0.001857917,5410,0.021601141,128929,536,,,,-0.170057453,-0.140040791,-0.110878066,-0.101424
0.028602404,14959,0.068839434,200451,0.002004986,11967,638,,,,-0.161081386,-0.073059274,-0.130474221,0.102576
0.220956868,115560,0.075403273,219564,0.013552882,80892,625,,,,-0.009137704,-0.066495435,-0.118926326,0.076576
0.131751938,68906,0.074936218,218204,0.09428243,562736,541,,,,-0.079602019,-0.06696249,-0.038196777,-0.091424
0.064430457,33697,0.004628995,13479,0.053634173,320122,560,,,,-0.132780268,-0.137269713,-0.078845034,-0.053424
0.044095771,23062,0.118798171,345924,0.005151777,30749,604,,,,-0.148842942,-0.023100536,-0.12732743,0.034576
0.22987086,120222,0.070187711,204377,0.195380674,1166153,538,,,,-0.002096408,-0.071710996,0.062901467,-0.097424
0.157713796,82484,0.257515549,749850,0.154527512,922316,558,,,,-0.059094357,0.115616842,0.022048305,-0.057424
0.041724825,21822,0.074192364,216038,0.004753025,28369,634,,,,-0.150715788,-0.067706344,-0.127726182,0.094576
0.793349114,414920,0.466340621,1357920,0.404462003,2414080,538,,,,0.443003533,0.324441913,0.271982796,-0.097424
0.035002046,18306,0.002514541,7322,0.010121268,60410,614,,,,-0.156026212,-0.139384166,-0.12235794,0.054576
0.033873935,17716,0.091263909,265748,0.001978849,11811,653,,,,-0.156917324,-0.050634799,-0.130500358,0.132576
0.138704163,72542,0.02989495,87050,0.116677389,696403,585,,,,-0.074110351,-0.112003757,-0.015801818,-0.003424
0.461923373,241585,0.241983912,704624,0.357537086,2134003,537,,,,0.181205359,0.100085204,0.225057879,-0.099424
0.172406013,90168,0.006193286,18034,0.039278259,234437,590,,,,-0.047488754,-0.135705422,-0.093200948,0.006576
0.644824646,337242,0.831774709,2422014,0.678030935,4046909,502,,,,0.325681823,0.689876001,0.545551728,-0.169424
0.116757617,61064,0.03355309,97702,0.017392463,103809,584,,,,-0.091446258,-0.108345618,-0.115086745,-0.005424
0.539851013,282341,0.318590195,927691,0.402085742,2399897,609,,,,0.242761573,0.176691487,0.269606535,0.044576
0.655182238,342659,0.545592633,1588691,0.699358813,4174207,573,,,,0.333863441,0.403693925,0.566879606,-0.027424
0.229767609,120168,0.045395336,132185,0.122813146,733025,572,,,,-0.002177967,-0.096503372,-0.009666061,-0.029424
0.08547069,44701,0.093643142,272676,0.001497834,8940,656,,,,-0.116160272,-0.048255566,-0.130981373,0.138576
0.080445814,42073,0.184944827,538534,0.005639159,33658,655,,,,-0.120129497,0.04304612,-0.126840048,0.136576
0.027935097,14610,0.029648716,86333,0.002670299,15938,570,,,,-0.161608501,-0.112249992,-0.129808908,-0.033424
0.037309894,19513,0.00426428,12417,0.057360495,342363,512,,,,-0.154203208,-0.137634428,-0.075118712,-0.149424
0.466118417,243779,0.66975335,1950230,0.326747221,1950230,610,,,,0.184519088,0.527854643,0.194268014,0.046576
0.172935652,90445,0.367084234,1068899,0.001377538,8222,645,,,,-0.047070384,0.225185527,-0.131101669,0.116576
0.652610526,341314,0.142332589,414453,0.322685646,1925988,527,,,,0.331832007,0.000433881,0.190206439,-0.119424
0.127799724,66839,0.210760602,613706,0,0,596,,,,-0.082723932,0.068861895,-0.132479207,0.018576
